ID,Book ID,Image URL,local_image_path,Name,Book Code,Price,Publishers,Grade,Book Category
1,23579,../public/books/1.jpg,../public/books/1.jpg,MORAN ECD WORKBOOK Handwriting Level 1,MORAN001,KES 290,Moran (E.A) Publishers Ltd,PLAY GROUP,Revision & Workbooks
2,23580,../public/books/2.jpg,../public/books/2.jpg,MORAN ECD WORKBOOK Numberwork Level 1,MORAN002,KES 371,Moran (E.A) Publishers Ltd,PLAY GROUP,Revision & Workbooks
3,21492,../public/books/3.jpg,../public/books/3.jpg,KLB SKILLGROW CRE ACTIVITIES PP1,KLB001,KES 424,Kenya Literature Bureau (KLB),Pre-Primary 1,Course Books
4,21496,../public/books/5.jpg,../public/books/4.jpg,SKILLSGROW ENGLISH LANGUAGE ACTIVITIES PP1,KLB005,KES 447,Kenya Literature Bureau (KLB),Pre-Primary 1,Course Books
5,23594,../public/books/5.jpg,../public/books/5.jpg,MORAN FIRST STEPS WORKBOOK WRITING READINESS ACTIVITIES PRESCHOOL,MORAN016,KES 348,Moran (E.A) Publishers Ltd,PLAY GROUP,Revision & Workbooks
6,22314,../public/books/6.jpg,../public/books/6.jpg,LONGHORN SMART STARTERS MATHEMATICS ACTIVITIES PP1,Longhorn 023,KES 402,Longhorn Publishers PLC,Pre-Primary 1,Course Books
7,22315,../public/books/7.jpg,../public/books/7.jpg,SMART STARTERS ENVIRONMENTAL ACTIVITIES WORKBOOK PP1,Longhorn 024,KES 402,Longhorn Publishers PLC,Pre-Primary 1,Course Books
8,24367,../public/books/8.jpg,../public/books/8.jpg,MTP CRAYONS COLOURING 1,MOUNTAINTOP013,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
9,21520,../public/books/9.jpg,../public/books/9.jpg,KLB VISIONARY AGRICULTURE 5,KLB029,KES 488,Kenya Literature Bureau (KLB),GRADE 5,Course Books
10,21522,../public/books/10.jpg,../public/books/10.jpg,KLB VISIONARY AGRICULTURE 6,KLB031,KES 534,Kenya Literature Bureau (KLB),GRADE 6,Course Books
11,22316,../public/books/11.jpg,../public/books/11.jpg,SMART STARTERS CREATIVE ACTIVITIES WORKBOOK PP1,Longhorn 025,KES 402,Longhorn Publishers PLC,Pre-Primary 1,Revision & Workbooks
12,24369,../public/books/12.jpg,../public/books/12.jpg,MTP CRAYONS COLOURING 3,MOUNTAINTOP015,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
13,24370,../public/books/13.jpg,../public/books/13.jpg,MTP CRAYONS COLOURING 4,MOUNTAINTOP016,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
14,24371,../public/books/14.jpg,../public/books/14.jpg,MTP DOT TO DOT ORANGE,MOUNTAINTOP017,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
15,24372,../public/books/15.jpg,../public/books/15.jpg,MTP DOT TO DOT PURPLE,MOUNTAINTOP018,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
16,24373,../public/books/16.jpg,../public/books/16.jpg,MTP DOT TO DOT GREEN,MOUNTAINTOP019,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
17,24374,../public/books/17.jpg,../public/books/17.jpg,MTP DOT TO DOT BLUE,MOUNTAINTOP020,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
18,22320,../public/books/18.jpg,../public/books/18.jpg,SMART STARTERS ENVIRONMENTAL ACTIVITIES WORKBOOK PP2,Longhorn 029,KES 402,Longhorn Publishers PLC,Pre-Primary 2,Course Books
19,24376,../public/books/19.jpg,../public/books/19.jpg,MTP LOVE TO COLOUR 2,MOUNTAINTOP022,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
20,22321,../public/books/20.jpg,../public/books/20.jpg,SMART STARTERS CREATIVE ACTIVITIES WORKBOOK PP2,Longhorn 030,KES 350,Longhorn Publishers PLC,Pre-Primary 2,Revision & Workbooks
21,24377,../public/books/21.jpg,../public/books/21.jpg,MTP LOVE TO COLOUR 3,MOUNTAINTOP023,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
22,22322,../public/books/22.jpg,../public/books/22.jpg,SMART STARTERS LANGUAGE ACTIVITIES WORKBOOK PP2,Longhorn 031,KES 402,Longhorn Publishers PLC,Pre-Primary 2,Course Books
23,24378,../public/books/23.jpg,../public/books/23.jpg,MTP LOVE TO COLOUR 4,MOUNTAINTOP024,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
24,24789,../public/books/24.jpg,../public/books/24.jpg,GROWING IN CHRIST CRE ACTIVITIES WORKBOOK 1,OXFORD22,KES 400,Oxford University Press East Africa,GRADE 1,Revision & Workbooks
25,24379,../public/books/25.jpg,../public/books/25.jpg,MTP FUN WITH COLOURS,MOUNTAINTOP025,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
26,24380,../public/books/26.jpg,../public/books/26.jpg,MTP FUN WITH COLOURS 2,MOUNTAINTOP026,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
27,21545,../public/books/27.jpg,../public/books/27.jpg,KLB VISIONARY ENCYCLOPAEDIA GRADE 4,KLB054,KES 1021,Kenya Literature Bureau (KLB),GRADE 4,Revision & Workbooks
28,24381,../public/books/28.jpg,../public/books/28.jpg,MTP FUN WITH COLOURS 3,MOUNTAINTOP027,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
29,21546,../public/books/29.jpg,../public/books/29.jpg,KLB VISIONARY ENCYCLOPAEDIA GRADE 5,KLB055,KES 1044,Kenya Literature Bureau (KLB),GRADE 5,Revision & Workbooks
30,21547,../public/books/30.jpg,../public/books/30.jpg,KLB VISIONARY ENCYCLOPAEDIA GRADE 6,KLB056,KES 1044,Kenya Literature Bureau (KLB),GRADE 6,Revision & Workbooks
31,22327,../public/books/31.jpg,../public/books/31.jpg,LONGHORN PARTS OF THE BODY CHART [Approved],Longhorn 036,KES 325,Longhorn Publishers PLC,OTHER,Course Books
32,22329,../public/books/32.jpg,../public/books/32.jpg,LONGHORN FURNITURE USE AT HOME [Approved],Longhorn 038,KES 325,Longhorn Publishers PLC,OTHER,Charts & Maps
33,24792,../public/books/33.jpg,../public/books/33.jpg,NEW PROGRESSIVE PRIMARY ENGLISH WORKBOOK 2,OXFORD25,KES 458,Oxford University Press East Africa,GRADE 2,Revision & Workbooks
34,24366,../public/books/34.jpg,../public/books/34.jpg,MTP FUN WITH CRAYONS 4,MOUNTAINTOP012,KES 290,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
35,22332,../public/books/35.jpg,../public/books/35.jpg,LONGHORN CLOTHING & ACCESSORIES CHART [Approved],Longhorn 041,KES 325,Longhorn Publishers PLC,OTHER,Charts & Maps
36,24795,../public/books/36.jpg,../public/books/36.jpg,LET'S DO MATHEMATICS ACTIVITIES WORKBOOK 2,OXFORD28,KES 458,Oxford University Press East Africa,GRADE 2,Revision & Workbooks
37,24798,../public/books/37.jpg,../public/books/37.jpg,KISWAHILI DADISI WORKBOOK 2,OXFORD31,KES 458,Oxford University Press East Africa,GRADE 2,Revision & Workbooks
38,22339,../public/books/38.jpg,../public/books/38.jpg,LONGHORN WILD ANIMALS CHART [Approved],Longhorn 048,KES 325,Longhorn Publishers PLC,OTHER,Charts & Maps
39,22341,../public/books/39.jpg,../public/books/39.jpg,LONGHORN MY HOUSE CHART [Approved],Longhorn 050,KES 325,Longhorn Publishers PLC,OTHER,Charts & Maps
40,20952,../public/books/40.jpg,../public/books/40.jpg,ABC WALL CHART,EAEP057,KES 759,East African Educational Publishers,OTHER,Charts & Maps
41,22342,../public/books/41.jpg,../public/books/41.jpg,LONGHORN ABC CHART,Longhorn 051,KES 325,Longhorn Publishers PLC,OTHER,Charts & Maps
42,24800,../public/books/42.jpg,../public/books/42.jpg,SOMA NASI KUSOMA NA KUANDIKA 2,OXFORD33,KES 325,Oxford University Press East Africa,GRADE 2,Teacher's Guides
43,22346,../public/books/43.jpg,../public/books/43.jpg,LONGHORN SOUNDS CHART,Longhorn 055,KES 371,Longhorn Publishers PLC,OTHER,Charts & Maps
44,22347,../public/books/44.jpg,../public/books/44.jpg,LONGHORN NUMBER CHART 1-20,Longhorn 056,KES 371,Longhorn Publishers PLC,OTHER,Charts & Maps
45,24803,../public/books/45.jpg,../public/books/45.jpg,OUR LIVES TODAY ENVIRONMENTAL ACTIVITIES WORKBOOK 2,OXFORD36,KES 493,Oxford University Press East Africa,GRADE 2,Revision & Workbooks
46,24806,../public/books/46.jpg,../public/books/46.jpg,EVERYDAY HYGIENE AND NUTRITION ACTIVITIES WORKBOOK 2,OXFORD39,KES 429,Oxford University Press East Africa,GRADE 2,Revision & Workbooks
47,21602,../public/books/47.jpg,../public/books/47.jpg,KLB VISIONARY MAZOEZI YA KISWAHILI 6,KLB111,KES 488,Kenya Literature Bureau (KLB),GRADE 6,Course Books
48,24812,../public/books/48.jpg,../public/books/48.jpg,NEW PROGRESSIVE PRIMARY ENGLISH WORKBOOK 3,OXFORD45,KES 499,Oxford University Press East Africa,GRADE 3,Revision & Workbooks
49,22448,../public/books/49.jpg,../public/books/49.jpg,BE CAREFUL [Approved],Longhorn 157,KES 229,Longhorn Publishers PLC,OTHER,Story books
50,24817,../public/books/50.jpg,../public/books/50.jpg,LET'S DO MATHEMATICS ACTIVITIES WORKBOOK 3,OXFORD50,KES 600,Oxford University Press East Africa,GRADE 3,Revision & Workbooks
51,24820,../public/books/51.jpg,../public/books/51.jpg,KISWAHILI DADISI WORKBOOK 3,OXFORD53,KES 499,Oxford University Press East Africa,GRADE 3,Revision & Workbooks
52,24410,../public/books/52.jpg,../public/books/52.jpg,MTP CRE ACTIVITIES 2,MOUNTAINTOP056,KES 377,Mountain Top Publishers Ltd,GRADE 2,Course Books
53,23613,../public/books/53.jpg,../public/books/53.jpg,MORAN FIRST STEPS WORKBOOK ART AND CRAFT ACTIVITIES PP2,MORAN035,KES 412,Moran (E.A) Publishers Ltd,Pre-Primary 2,Revision & Workbooks
54,23614,../public/books/54.jpg,../public/books/54.jpg,MORAN FIRST STEPS WORKBOOK MUSIC ACTIVITIES PP2,MORAN036,KES 464,Moran (E.A) Publishers Ltd,Pre-Primary 2,Course Books
55,23616,../public/books/55.jpg,../public/books/55.jpg,MORAN FIRST STEPS ENVIRONMENTAL ACTIVITIES PP2,MORAN038,KES 394,Moran (E.A) Publishers Ltd,Pre-Primary 2,Course Books
56,21633,../public/books/56.jpg,../public/books/56.jpg,KLB VISIONARY MUSIC 6 TEACHER'S GUIDE,KLB142,KES 441,Kenya Literature Bureau (KLB),GRADE 6,Teacher's Guides
57,24418,../public/books/57.jpg,../public/books/57.jpg,MTP ENGLISH LITERACY ACTIVITIES 1,MOUNTAINTOP064,KES 319,Mountain Top Publishers Ltd,GRADE 1,Course Books
58,24831,../public/books/58.jpg,../public/books/58.jpg,GROWING IN CHRIST CRE ACTIVITIES WORKBOOK 3,OXFORD64,KES 499,Oxford University Press East Africa,GRADE 3,Revision & Workbooks
59,24420,../public/books/59.jpg,../public/books/59.jpg,MTP ENGLISH LITERACY ACTIVITIES 3,MOUNTAINTOP066,KES 324,Mountain Top Publishers Ltd,GRADE 3,Course Books
60,24833,../public/books/60.jpg,../public/books/60.jpg,NEW PROGRESSIVE PRIMARY ENGLISH 4,OXFORD66,KES 700,Oxford University Press East Africa,GRADE 4,Course Books
61,24419,../public/books/61.jpg,../public/books/61.jpg,MTP ENGLISH LITERACY ACTIVITIES 2,MOUNTAINTOP065,KES 324,Mountain Top Publishers Ltd,GRADE 2,Course Books
62,24834,../public/books/62.jpg,../public/books/62.jpg,NEW PROGRESSIVE PRIMARY ENGLISH 4 TG,OXFORD67,KES 707,Oxford University Press East Africa,GRADE 4,Teacher's Guides
63,24835,../public/books/63.jpg,../public/books/63.jpg,NEW PROGRESSIVE PRIMARY ENGLISH WORKBOOK 4,OXFORD68,KES 640,Oxford University Press East Africa,GRADE 4,Revision & Workbooks
64,24839,../public/books/64.jpg,../public/books/64.jpg,EVERYDAY SCIENCE AND TECHNOLOGY WORKBOOK 4,OXFORD72,KES 510,Oxford University Press East Africa,GRADE 4,Revision & Workbooks
65,21653,../public/books/65.jpg,../public/books/65.jpg,TUSOME MATHEMATICS ACTIVITIES 1,KLB162,KES 307,Kenya Literature Bureau (KLB),GRADE 1,Course Books
66,24433,../public/books/66.jpg,../public/books/66.jpg,HOMEWORK COMPANION CONQUER GRAMMAR 1,MOUNTAINTOP079,KES 406,Mountain Top Publishers Ltd,GRADE 1,Course Books
67,21663,../public/books/67.jpg,../public/books/67.jpg,TAYARI MATHEMATICS ACTIVITIES PP1,KLB172,KES 348,Kenya Literature Bureau (KLB),Pre-Primary 1,Course Books
68,24434,../public/books/68.jpg,../public/books/68.jpg,HOMEWORK COMPANION CONQUER GRAMMAR 2,MOUNTAINTOP080,KES 406,Mountain Top Publishers Ltd,GRADE 2,Course Books
69,24435,../public/books/69.jpg,../public/books/69.jpg,HOMEWORK COMPANION CONQUER GRAMMAR 3,MOUNTAINTOP081,KES 406,Mountain Top Publishers Ltd,GRADE 3,Course Books
70,24436,../public/books/70.jpg,../public/books/70.jpg,HOMEWORK COMPANION CONQUER COMPREHENSION 1,MOUNTAINTOP082,KES 406,Mountain Top Publishers Ltd,GRADE 1,Revision & Workbooks
71,24849,../public/books/71.jpg,../public/books/71.jpg,GROWING IN CHRIST CRE ACTIVITIES 4,OXFORD82,KES 534,Oxford University Press East Africa,GRADE 4,Course Books
72,24437,../public/books/72.jpg,../public/books/72.jpg,HOMEWORK COMPANION CONQUER COMPREHENSION 1 CONQUER COMPREHENSION 2,MOUNTAINTOP083,KES 406,Mountain Top Publishers Ltd,GRADE 2,Revision & Workbooks
73,24438,../public/books/73.jpg,../public/books/73.jpg,HOMEWORK COMPANION CONQUER COMPREHENSION 1 CONQUER COMPREHENSION 3,MOUNTAINTOP084,KES 406,Mountain Top Publishers Ltd,GRADE 3,Revision & Workbooks
74,24850,../public/books/74.jpg,../public/books/74.jpg,GROWING IN CHRIST CRE ACTIVITIES 4 TG,OXFORD83,KES 452,Oxford University Press East Africa,GRADE 4,Teacher's Guides
75,24439,../public/books/75.jpg,../public/books/75.jpg,HOMEWORK COMPANION CONQUER COMPREHENSION 1 CONQUER VOCABULARY 1,MOUNTAINTOP085,KES 406,Mountain Top Publishers Ltd,GRADE 1,Revision & Workbooks
76,24440,../public/books/76.jpg,../public/books/76.jpg,HOMEWORK COMPANION CONQUER COMPREHENSION 1 CONQUER VOCABULARY 2,MOUNTAINTOP086,KES 406,Mountain Top Publishers Ltd,GRADE 2,Revision & Workbooks
77,24441,../public/books/77.jpg,../public/books/77.jpg,HOMEWORK COMPANION CONQUER COMPREHENSION 1 CONQUER VOCABULARY 3,MOUNTAINTOP087,KES 406,Mountain Top Publishers Ltd,GRADE 3,Revision & Workbooks
78,24442,../public/books/78.jpg,../public/books/78.jpg,HOMEWORK COMPANION CONQUER CLOZE 1,MOUNTAINTOP088,KES 406,Mountain Top Publishers Ltd,GRADE 1,Revision & Workbooks
79,24851,../public/books/79.jpg,../public/books/79.jpg,GROWING IN CHRIST CRE ACTIVITIES WORKBOOK 4,OXFORD84,KES 470,Oxford University Press East Africa,GRADE 4,Revision & Workbooks
80,24443,../public/books/80.jpg,../public/books/80.jpg,HOMEWORK COMPANION CONQUER CLOZE 2,MOUNTAINTOP089,KES 406,Mountain Top Publishers Ltd,GRADE 2,Revision & Workbooks
81,24444,../public/books/81.jpg,../public/books/81.jpg,HOMEWORK COMPANION CONQUER CLOZE 3,MOUNTAINTOP090,KES 406,Mountain Top Publishers Ltd,GRADE 3,Revision & Workbooks
82,24445,../public/books/82.jpg,../public/books/82.jpg,HOMEWORK COMPANION CONQUER COMPOSITION 1,MOUNTAINTOP091,KES 406,Mountain Top Publishers Ltd,GRADE 1,Revision & Workbooks
83,24446,../public/books/83.jpg,../public/books/83.jpg,HOMEWORK COMPANION CONQUER COMPOSITION 2,MOUNTAINTOP092,KES 406,Mountain Top Publishers Ltd,GRADE 2,Revision & Workbooks
84,24447,../public/books/84.jpg,../public/books/84.jpg,HOMEWORK COMPANION CONQUER COMPOSITION 3,MOUNTAINTOP093,KES 406,Mountain Top Publishers Ltd,GRADE 3,Revision & Workbooks
85,24853,../public/books/85.jpg,../public/books/85.jpg,OXFORD MODERN AGRICULTURE 4,OXFORD86,KES 655,Oxford University Press East Africa,GRADE 4,Course Books
86,24448,../public/books/86.jpg,../public/books/86.jpg,MTP FIRST PICTURE BOOK,MOUNTAINTOP094,KES 406,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
87,24854,../public/books/87.jpg,../public/books/87.jpg,OXFORD MODERN AGRICULTURE 4 TG,OXFORD87,KES 823,Oxford University Press East Africa,GRADE 4,Teacher's Guides
88,24450,../public/books/88.jpg,../public/books/88.jpg,MTP MY 123 TRACING BOOK,MOUNTAINTOP096,KES 371,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
89,24453,../public/books/89.jpg,../public/books/89.jpg,MTP FIRST WRITING BOOK,MOUNTAINTOP099,KES 371,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
90,24454,../public/books/90.jpg,../public/books/90.jpg,MTP CREATIVITY WORKBOOK,MOUNTAINTOP100,KES 371,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
91,21699,../public/books/91.jpg,../public/books/91.jpg,ALPHA ENGLISH ACTIVITIES FOR PRE-PRIMARY 2,KLB208,KES 246,Kenya Literature Bureau (KLB),Pre-Primary 2,Course Books
92,24455,../public/books/92.jpg,../public/books/92.jpg,THE BEGINNERS ENGLISH {MTP},MOUNTAINTOP101,KES 371,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
93,24456,../public/books/93.jpg,../public/books/93.jpg,MTP NURSERY ENGLISH,MOUNTAINTOP102,KES 320,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
94,24459,../public/books/94.jpg,../public/books/94.jpg,MY WILD AND DOMESTIC ANIMALS {MTP},MOUNTAINTOP105,KES 371,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
95,24855,../public/books/95.jpg,../public/books/95.jpg,OXFORD MODERN AGRICULTURE WORKBOOK 4,OXFORD88,KES 510,Oxford University Press East Africa,GRADE 4,Revision & Workbooks
96,24462,../public/books/96.jpg,../public/books/96.jpg,FIRST READING BOOK {MTP},MOUNTAINTOP108,KES 320,Mountain Top Publishers Ltd,PLAY GROUP,Course Books
97,24857,../public/books/97.jpg,../public/books/97.jpg,QUEENEX ENGLISH GRADE 5,OXFORD90,KES 597,Oxford University Press East Africa,GRADE 5,Course Books
98,21735,../public/books/98.jpg,../public/books/98.jpg,"TUIMBE, TUSOME, TUKARIRI",KLB244,KES 500,Kenya Literature Bureau (KLB),OTHER,General Readers
99,24464,../public/books/99.jpg,../public/books/99.jpg,MTP PRACTISE ADDING AND TAKE AWAY,MOUNTAINTOP110,KES 320,Mountain Top Publishers Ltd,Pre-Primary 2,Course Books
100,24465,../public/books/100.jpg,../public/books/100.jpg,NURSERY RHYMES WITH CD {MTP},MOUNTAINTOP111,KES 450,Mountain Top Publishers Ltd,PLAY GROUP,Revision & Workbooks
101,24862,../public/books/101.jpg,../public/books/101.jpg,LET'S DO MATHEMATICS 5,OXFORD95,KES 597,Oxford University Press East Africa,GRADE 5,Course Books
102,21741,../public/books/102.jpg,../public/books/102.jpg,ASIYESIKIA LA MKUU,KLB250,KES 324,Kenya Literature Bureau (KLB),OTHER,Story books
103,24871,../public/books/103.jpg,../public/books/103.jpg,OUR LIVES TODAY SOCIAL STUDIES 5,OXFORD104,KES 515,Oxford University Press East Africa,GRADE 5,Course Books
104,21746,../public/books/104.jpg,../public/books/104.jpg,BI ARUSI ALIYETAKA ZAWADI MAALUM,KLB255,KES 255,Kenya Literature Bureau (KLB),OTHER,Story books
105,21750,../public/books/105.jpg,../public/books/105.jpg,CHUNGU CHA ZAI - BY A. BAKARI,KLB259,KES 151,Kenya Literature Bureau (KLB),OTHER,Story books
106,24880,../public/books/106.jpg,../public/books/106.jpg,GROWING IN CHRIST CRE 5,OXFORD113,KES 580,Oxford University Press East Africa,GRADE 5,Course Books
107,21757,../public/books/107.jpg,../public/books/107.jpg,KISA CHA FARASI NA MBUZI,KLB266,KES 136,Kenya Literature Bureau (KLB),OTHER,Story books
108,24887,../public/books/108.jpg,../public/books/108.jpg,ROOTS ENGLISH 6,OXFORD120,KES 650,Oxford University Press East Africa,GRADE 6,Course Books
109,21763,../public/books/109.jpg,../public/books/109.jpg,PRIMARY FLYING COLOURS IN ENGLISH COMPOSITION - 3RD EDITION,KLB272,KES 510,Kenya Literature Bureau (KLB),OTHER,Writing [Insha & Composition]
110,21769,../public/books/110.jpg,../public/books/110.jpg,GIFT FROM A STRANGER BY DR WAIGWA WACHIRA,KLB278,KES 333,Kenya Literature Bureau (KLB),OTHER,General Readers
111,24891,../public/books/111.jpg,../public/books/111.jpg,NEW PROGRESSIVE PRIMARY ENGLISH WORKBOOK 6,OXFORD124,KES 580,Oxford University Press East Africa,GRADE 6,Revision & Workbooks
112,21774,../public/books/112.jpg,../public/books/112.jpg,HADITHI ZA FURAHA KITABU CHA 1,KLB283,KES 220,Kenya Literature Bureau (KLB),OTHER,Story books
113,24892,../public/books/113.jpg,../public/books/113.jpg,LET'S DO MATHEMATICS 6,OXFORD125,KES 626,Oxford University Press East Africa,GRADE 6,Course Books
114,21775,../public/books/114.jpg,../public/books/114.jpg,HADITHI ZA FURAHA KITABU CHA 2,KLB284,KES 290,Kenya Literature Bureau (KLB),OTHER,Story books
115,21776,../public/books/115.jpg,../public/books/115.jpg,HADITHI ZA FURAHA KITABU CHA 3,KLB285,KES 267,Kenya Literature Bureau (KLB),OTHER,Story books
116,21777,../public/books/116.jpg,../public/books/116.jpg,HADITHI ZA FURAHA KITABU CHA 4,KLB286,KES 302,Kenya Literature Bureau (KLB),OTHER,Story books
117,23680,../public/books/117.jpg,../public/books/117.jpg,STEPS TO ENGLISH SOUNDS My Activity Book GRADE 2,MORAN102,KES 505,Moran (E.A) Publishers Ltd,GRADE 2,Revision & Workbooks
118,24894,../public/books/118.jpg,../public/books/118.jpg,LET'S DO MATHEMATICS WORKBOOK 6,OXFORD127,KES 638,Oxford University Press East Africa,GRADE 6,Revision & Workbooks
119,24898,../public/books/119.jpg,../public/books/119.jpg,GROWING IN CHRIST CRE 6,OXFORD131,KES 597,Oxford University Press East Africa,GRADE 6,Course Books
120,21778,../public/books/120.jpg,../public/books/120.jpg,HAZINA YA ZUENA NA MAKOMBO,KLB287,KES 174,Kenya Literature Bureau (KLB),OTHER,Story books
121,24900,../public/books/121.jpg,../public/books/121.jpg,GROWING IN CHRIST CRE WORKBOOK 6,OXFORD133,KES 580,Oxford University Press East Africa,GRADE 6,Revision & Workbooks
122,24474,../public/books/122.jpg,../public/books/122.jpg,THE LION AND THE RAT -KIDDIE Library 1,MOUNTAINTOP120,KES 220,Mountain Top Publishers Ltd,OTHER,Story books
123,24475,../public/books/123.jpg,../public/books/123.jpg,THE BIG RACE -KIDDIE Library 2,MOUNTAINTOP121,KES 220,Mountain Top Publishers Ltd,OTHER,Story books
124,24476,../public/books/124.jpg,../public/books/124.jpg,CAPSELLER & THE MONKEYS -KIDDIE Library 3,MOUNTAINTOP122,KES 220,Mountain Top Publishers Ltd,OTHER,Story books
125,24904,../public/books/125.jpg,../public/books/125.jpg,EVERYDAY HOME SCIENCE 6,OXFORD137,KES 609,Oxford University Press East Africa,GRADE 6,Course Books
126,24479,../public/books/126.jpg,../public/books/126.jpg,GOLD LOCKS AND THE THREE BEARS,MOUNTAINTOP125,KES 250,Mountain Top Publishers Ltd,OTHER,Story books
127,24907,../public/books/127.jpg,../public/books/127.jpg,AGRICULTURE 6 -Modern {OXFORD},OXFORD140,KES 609,Oxford University Press East Africa,GRADE 6,Course Books
128,24908,../public/books/128.jpg,../public/books/128.jpg,AGRICULTURE 6 TG -Modern [OXFORD},OXFORD141,KES 574,Oxford University Press East Africa,GRADE 6,Teacher's Guides
129,24482,../public/books/129.jpg,../public/books/129.jpg,THE SLY FOX AND LITTLE RED HEN,MOUNTAINTOP128,KES 250,Mountain Top Publishers Ltd,GRADE 1,Story books
130,24909,../public/books/130.jpg,../public/books/130.jpg,MODERN AGRICULTURE WORKBOOK 6,OXFORD142,KES 580,Oxford University Press East Africa,GRADE 6,Revision & Workbooks
131,24486,../public/books/131.jpg,../public/books/131.jpg,THE ELVES AND THE SHOE MAKER,MOUNTAINTOP132,KES 250,Mountain Top Publishers Ltd,GRADE 2,Story books
132,24487,../public/books/132.jpg,../public/books/132.jpg,THE SLEEPING BEAUTY,MOUNTAINTOP133,KES 250,Mountain Top Publishers Ltd,GRADE 2,Story books
133,24488,../public/books/133.jpg,../public/books/133.jpg,THE PRINCESS AND THE PEA,MOUNTAINTOP134,KES 250,Mountain Top Publishers Ltd,GRADE 2,Story books
134,21792,../public/books/134.jpg,../public/books/134.jpg,KAMIAO THE CAT AND OTHER STORIES,KLB301,KES 148,Kenya Literature Bureau (KLB),OTHER,Story books
135,21794,../public/books/135.jpg,../public/books/135.jpg,NASAHA KAMUSI YA VITENDAWILI NA MAFUMBO,KLB303,KES 1044,Kenya Literature Bureau (KLB),OTHER,Reference
136,21799,../public/books/136.jpg,../public/books/136.jpg,KASUKU WA SOFI,KLB308,KES 315,Kenya Literature Bureau (KLB),OTHER,Story books
137,24490,../public/books/137.jpg,../public/books/137.jpg,SNOW WHITE AND THE SEVEN DWARFS,MOUNTAINTOP136,KES 250,Mountain Top Publishers Ltd,GRADE 3,Story books
138,24493,../public/books/138.jpg,../public/books/138.jpg,RUMPELSTILTSKIN,MOUNTAINTOP139,KES 250,Mountain Top Publishers Ltd,GRADE 3,Story books
139,24494,../public/books/139.jpg,../public/books/139.jpg,HANSEL AND GRETEL,MOUNTAINTOP140,KES 250,Mountain Top Publishers Ltd,GRADE 3,Story books
140,24495,../public/books/140.jpg,../public/books/140.jpg,THE UGLY DUCKLIN {MTP},MOUNTAINTOP141,KES 250,Mountain Top Publishers Ltd,GRADE 3,Story books
141,24496,../public/books/141.jpg,../public/books/141.jpg,THE TWELVE DANCING PRINCESSES {MTP},MOUNTAINTOP142,KES 250,Mountain Top Publishers Ltd,GRADE 4,Story books
142,24497,../public/books/142.jpg,../public/books/142.jpg,EMPORER'S NEW CLOTHES {MTP},MOUNTAINTOP143,KES 250,Mountain Top Publishers Ltd,GRADE 4,Story books
143,24498,../public/books/143.jpg,../public/books/143.jpg,JACK AND THE BEAN STALK {MTP},MOUNTAINTOP144,KES 250,Mountain Top Publishers Ltd,GRADE 4,Story books
144,24499,../public/books/144.jpg,../public/books/144.jpg,BREMEN TOWN MUSICIANS {MTP},MOUNTAINTOP145,KES 250,Mountain Top Publishers Ltd,GRADE 4,Story books
145,24501,../public/books/145.jpg,../public/books/145.jpg,RAPUNZEL {MTP},MOUNTAINTOP147,KES 250,Mountain Top Publishers Ltd,GRADE 4,Story books
146,24503,../public/books/146.jpg,../public/books/146.jpg,PINOCCHIO {MTP},MOUNTAINTOP149,KES 250,Mountain Top Publishers Ltd,GRADE 5,Story books
147,24504,../public/books/147.jpg,../public/books/147.jpg,THE NIGHTINGALE {MTP},MOUNTAINTOP150,KES 250,Mountain Top Publishers Ltd,GRADE 5,Story books
148,21822,../public/books/148.jpg,../public/books/148.jpg,MACHOZI YA JIWE,KLB331,KES 171,Kenya Literature Bureau (KLB),OTHER,Story books
149,21825,../public/books/149.jpg,../public/books/149.jpg,MAISHA YA SHUJAA HESHIMA,KLB334,KES 157,Kenya Literature Bureau (KLB),OTHER,Story books
